Description,Data.Sugar Total,Data.Carbohydrate,Data.Fiber,Data.Kilocalories,Data.Fat.Saturated Fat,Diabetic_Suitability
"TKY,STUFFING,MSHD POTATOE W/GRAVY,ASSORTED VEG,FRZ,MICROWAVE",4.820000172,16.32,1.299999952,128,0.89,1
"RICE BOWL W/ CHICK,FRZ ENTREE,PREP",4.070000172,22.46,0.699999988,126,0.327,1
"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,247,7.42,0
"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,297,8.42,0
"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,222,6.01,0
"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,294,8.34,0
"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,220,6.14,0
"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,280,7.56,0
"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,192,4.81,1
"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,265,6.91,0
"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,133,1.755,1
"BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,CH,CKD,GRILLED",0.0,0.0,0.0,174,2.218,1
"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW",0.0,0.0,0.0,124,1.225,1
"BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,SE,CKD,GRILLED",0.0,0.0,0.0,160,1.267,1
"BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,145,2.328,1
"BF,CHK,CLOD,SHDR TNDR,MED,LN & FAT,0"" FAT,CH,CKD,GRILLED",0.0,0.0,0.0,181,2.737,1
"BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,142,1.988,1
"BEEF,CHUCK,SHLDR CLOD,TOP & CNTR ,STK,LN & FAT,0"" FAT,CH,RAW",0.0,0.0,0.0,143,2.083,1
"BF,CHK,SHLDR CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,CH,CKD,GRLD",0.0,0.0,0.0,184,3.031,1
"BF,CHUCK,SHLDR CLOD, TOP & CNTR,STK,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,140,1.791,1
"BF,CHK, CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,SEL,CKD,GRLD",0.0,0.0,0.0,176,2.235,1
"BF,CHK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,182,4.186,1
"BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,CH,CKD,GRILLED",0.0,0.0,0.0,228,5.432,0
"BF,CHUCK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,166,3.464,1
"BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,SEL,CKD,GRILLED",0.0,0.0,0.0,212,4.423,1
"BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,150,2.3,1
"BF,RND,KNUCKLE,TIP CNTR,STK,LN & FAT,0"" FAT,CHOIC,CKD,GRLD",0.0,0.0,0.0,188,2.759,1
"BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,137,1.89,1
"BF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,SE,CKD,GRILLED",0.0,0.0,0.0,162,2.063,1
"BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,150,2.301,1
"BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0"" FAT,CH,CKD,GRILLED",0.0,0.0,0.0,191,2.954,1
"BEEF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,129,1.4,1
"BF,RND,OUT RND,BTTM RND,STEAK,LN & FAT,0"" FAT,SE,CKD,GRILLED",0.0,0.0,0.0,166,1.716,1
"BF,CHK,CLD,SHLDR TNDR,MEDALLION,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,144,2.088,1
"BF,CHK,CLD,SHDR TNDR,MED,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD",0.0,0.0,0.0,177,2.833,1
"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,129,1.578,1
"BF,RND,KNUCK,TIP SIDE,STK,LN & FAT,0"" FAT,ALL GRDS,CKD,GRLD",0.0,0.0,0.0,168,1.901,1
"BF,CHUCK,CLOD,TOP & CNTR,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,141,1.985,1
"BF,CHK,CLD,TOP & CNTR ,STK,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD",0.0,0.0,0.0,182,2.765,1
"BEEF,CHUCK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,176,3.945,1
"BF,CHUCK,CLOD,TOP BLADE,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD",0.0,0.0,0.0,222,5.095,0
"BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,143,2.163,1
"BF,RND,KNUCKLE,TIP CNTR,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD",0.0,0.0,0.0,177,2.527,1
"BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,ALL,RAW",0.0,0.0,0.0,142,2.0,1
"BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD",0.0,0.0,0.0,182,2.541,1
"BF,CHK, CLOD,SHLDR TENDER,MED,LN & FAT,0"" FAT,SE,CKD,GRILLED",0.0,0.0,0.0,172,1.7,1
"USDA COMMODITY,BF PATTIES W/VPP,FRZ,CKD",0.0,7.89,1.399999976,247,6.253,0
"USDA COMMODITY,BF,GROUND BULK/COARSE GROUND,FRZ,CKD",0.0,0.0,0.0,259,5.744,0
"USDA COMMODITY,BF,PATTIES (100%),FRZ,CKD",0.0,0.91,0.0,249,6.252,0
"USDA COMMODITY,BF PATTIES W/VPP,FRZ,RAW",0.0,3.84,1.299999952,225,5.872,0
"USDA COMMODITY,BF,PATTIES (100%),FRZ,RAW",0.0,0.0,0.0,204,6.333,0
"USDA COMMODITY,BF,GROUND,BULK/COARSE GROUND,FRZ,RAW",0.0,0.0,0.0,228,6.813,0
"BEEF,CHUCK,MOCK TENDER STK,LN,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,159,1.828,1
"BEEF,CHUCK,TOP BLADE,LN ONLY,TO 0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,203,3.25,1
"BEEF,CHUCK,CLOD RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,172,2.037,1
"BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,192,2.267,1
"BEEF,CHCK,MCK TENDER STK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",0.0,0.0,0.0,161,1.721,1
"BEEF,CHUCK,MOCK TENDER STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",0.0,0.0,0.0,159,2.09,1
"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",0.0,0.0,0.0,227,4.162,1
"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",0.0,0.0,0.0,200,3.533,1
"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,USDA CHOIC,CKD,RSTD",0.0,0.0,0.0,216,4.285,1
"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,USDA SEL,CKD,RSTD",0.0,0.0,0.0,196,3.349,1
"BEEF,CHUCK,CLOD STEAK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRSD",0.0,0.0,0.0,231,4.157,1
"BEEF,CHUCK,CLOD STEAK,LN & FAT,0"" FAT,USDA SEL,CKD,BRSD",0.0,0.0,0.0,205,3.183,1
"BEEF,PLATE,SKIRT STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,220,4.666,1
"BEEF,PLATE,OUTSIDE SKIRT,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,255,7.083,0
"BEEF,SIRLOIN,TRI-TIP STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,265,5.707,0
"BEEF,CHUCK,MOCK TENDER STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,160,1.871,1
"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,216,3.906,1
"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,207,3.904,1
"BEEF,CHUCK,CLOD STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,220,3.76,1
"BEEF,GROUND,95% LN MEAT / 5% FAT,RAW",0.0,0.0,0.0,137,2.25,1
"BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,BRLD",0.0,0.0,0.0,171,2.977,1
"BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,PAN-BROILED",0.0,0.0,0.0,164,2.698,1
"BEEF,GROUND,95% LN MEAT / 5% FAT,CRUMBLES,CKD,PAN-BROWNED",0.0,0.0,0.0,193,3.441,1
"BEEF,GROUND,95% LN MEAT / 5% FAT,LOAF,CKD,BKD",0.0,0.0,0.0,174,2.891,1
"BEEF,GROUND,90% LN MEAT / 10% FAT,RAW",0.0,0.0,0.0,176,4.058,1
"BEEF,GROUND,90% LN MEAT / 10% FAT,PATTY,CKD,BRLD",0.0,0.0,0.0,217,4.627,1
"BEEF,GROUND,90% LN MEAT / 10% FAT,PATTY,CKD,PAN-BROILED",0.0,0.0,0.0,204,4.218,1
"BEEF,GROUND,90% LN MEAT / 10% FAT,CRUMBLES,CKD,PAN-BROWNED",0.0,0.0,0.0,230,4.752,1
"BEEF,GROUND,90% LN MEAT / 10% FAT,LOAF,CKD,BKD",0.0,0.0,0.0,214,4.379,1
"BEEF,GROUND,85% LN MEAT / 15% FAT,RAW",0.0,0.0,0.0,215,5.866,0
"BEEF,GROUND,85% LN MEAT / 15% FAT,PATTY,CKD,BRLD",0.0,0.0,0.0,250,5.887,0
"BEEF,GROUND,85% LN MEAT / 15% FAT,PATTY,CKD,PAN-BROILED",0.0,0.0,0.0,232,5.335,0
"BEEF,GROUND,85% LN MEAT / 15% FAT,CRUMBLES,CKD,PAN-BROWNED",0.0,0.0,0.0,256,5.821,0
"BEEF,GROUND,85% LN MEAT / 15% FAT,LOAF,CKD,BKD",0.0,0.0,0.0,240,5.464,0
"BEEF,GROUND,80% LN MEAT / 20% FAT,RAW",0.0,0.0,0.0,254,7.673,0
"BEEF,GROUND,80% LN MEAT / 20% FAT,PATTY,CKD,BRLD",0.0,0.0,0.0,271,6.758,0
"BEEF,GROUND,80% LN MEAT / 20% FAT,PATTY,CKD,PAN-BROILED",0.0,0.0,0.0,246,6.051,0
"BEEF,GROUND,80% LN MEAT / 20% FAT,CRUMBLES,CKD,PAN-BROWNED",0.0,0.0,0.0,272,6.593,0
"BEEF,GROUND,80% LN MEAT / 20% FAT,LOAF,CKD,BKD",0.0,0.0,0.0,254,6.138,0
"BEEF,GROUND,75% LN MEAT / 25% FAT,RAW",0.0,0.0,0.0,293,9.481,0
"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,BRLD",0.0,0.0,0.0,278,7.238,0
"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,PAN-BROILED",0.0,0.0,0.0,248,6.36,0
"BEEF,GROUND,75% LN MEAT / 25% FAT,CRUMBLES,CKD,PAN-BROWNED",0.0,0.0,0.0,277,7.044,0
"BEEF,GROUND,75% LN MEAT / 25% FAT,LOAF,CKD,BKD",0.0,0.0,0.0,254,6.382,0
"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,134,1.553,1
"BEEF,TENDERLOIN,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,148,2.191,1
"BEEF,TOP SIRLOIN,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,127,1.307,1
"BEEF,SHRT LOIN,TOP LOIN,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,133,1.432,1
"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,188,2.369,1
"BEEF,TENDERLOIN,LN,1/8"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,194,2.953,1
"BEEF,TOP SIRLOIN,LN,1/8"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,170,1.889,1
"BEEF,SHRT LOIN,TOP LOIN,LN,1/8"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,177,2.183,1
"BEEF,RND,BTTM RND LN,1/8"" FAT,SEL,CKD,RSTD",0.0,0.0,0.0,164,1.608,1
"BEEF,RND,EYE OF RND RST,LN,1/8"" FAT,SEL,CKD,RSTD",0.0,0.0,0.0,163,1.416,1
"BEEF,RND,TOP RND,LN,1/8"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,177,1.602,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,SEL,CKD,BRSD",0.0,0.0,0.0,205,2.216,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,128,1.476,1
"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,196,2.274,1
"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,127,1.425,1
"BEEF,RND,EYE OF RND,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,124,1.027,1
"BEEF,RND,EYE OF RND,LN,1/8"" FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,169,1.624,1
"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,141,0.0,1
"BEEF,TENDERLOIN,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,200,3.195,1
"BEEF,TENDERLOIN,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,153,2.412,1
"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,214,2.788,1
"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,132,1.553,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,ALL GRDS,CKD",0.0,0.0,0.0,163,1.972,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,216,2.663,1
"BEEF,SHRT LOIN,TOP LOIN LN,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,189,2.7,1
"BEEF,SHRT LOIN,TOP LOIN,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,138,1.905,1
"BEEF,RND,TOP RND,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,185,1.878,1
"BEEF,RND,TOP RND,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,135,1.399,1
"BEEF,TOP SIRLOIN,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,178,2.224,1
"BEEF,TOP SIRLOIN,LN,1/8"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,131,1.508,1
"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,139,1.875,1
"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,129,1.508,1
"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,224,3.17,1
"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,203,2.572,1
"BEEF,RND,EYE OF RND,LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,128,1.158,1
"BEEF,RND,TOP RND LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,140,1.637,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,140,1.699,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,179,2.334,1
"BEEF,RND,EYE OF RND LN,1/8"" FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,175,1.828,1
"BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,193,2.154,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,228,3.109,1
"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,148,2.183,1
"BEEF,TENDERLOIN,LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,158,2.612,1
"BEEF,TOP SIRLOIN,LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,135,1.709,1
"BEEF,RIB,SML END (RIBS 10-12),LN,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,202,3.445,1
"BEEF,SHRT LOIN,TOP LOIN LN,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,155,2.378,1
"BEEF,TENDERLOIN,LN,1/8"" FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,206,3.465,1
"BEEF,TOP SIRLOIN,LN,1/8"" FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,187,2.56,1
"BEEF,SHRT LOIN,TOP LOIN LN,1/8"" FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,201,3.217,1
"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,125,1.232,1
"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,124,1.34,1
"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,CKD,BRSD",0.0,0.0,0.0,205,2.406,1
"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,SEL,CKD,BRSD",0.0,0.0,0.0,189,1.973,1
"BEEF,RND,EYE OF RND,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,119,0.898,1
"BEEF,RND,TOP RND,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,129,1.154,1
"BEEF,RND,BTTM RND,LN,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,128,1.253,1
"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,195,2.907,1
"BEEF,VAR MEATS & BY-PRODUCTS,TRIPE,CKD,SIMMRD",0.0,1.99,0.0,94,1.357,1
"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,142,1.729,1
"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,193,3.527,1
"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,154,2.132,1
"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,SEL,CKD,RSTD",0.0,0.0,0.0,179,2.517,1
"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,SEL,RAW",0.0,0.0,0.0,129,1.5,1
"BEEF,RND,TIP RND,LN,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,126,1.376,1
"BEEF,RND,TIP RND,LN,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,130,1.556,1
"BEEF,RND,TIP RND,LN,0"" FAT,SEL,RAW",0.0,0.0,0.0,122,1.147,1
"BEEF,FLANK,LN,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,186,3.07,1
"BEEF,FLANK,LN,0"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,178,2.688,1
"BEEF,FLANK,LN,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,141,2.058,1
"BEEF,FLANK,LN,0"" FAT,SEL,RAW",0.0,0.0,0.0,137,2.074,1
"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,RAW",0.0,0.12,0.0,278,8.939,0
"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,SEL,RAW",0.0,0.0,0.0,276,8.963,0
"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,298,8.219,0
"BEEF,GROUND BF CALCULATOR - USER SELECTS LEAN/FAT PERCENTAGE",0.0,0.0,0.0,0,0.0,1
"POPCORN,OIL-POPPED,LOFAT",0.649999976,76.04,13.60000038,402,1.184,0
"POPCORN,OIL-POPPED,LOFAT",0.920000017,72.0,14.19999981,424,1.415,0
"Snacks, popcorn, unpopped kernels",0.910000026,73.12,12.69999981,375,0.64,0
"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON CHEWY CHOC PNUT",32.86000061,47.24,2.5,396,4.728,0
"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON MULTI GRAIN",33.04000092,55.12,2.799999952,406,4.794,0
"FORM,MASTERFOODS USA,SNICKERS MARATHON DOUBLE CHOC NUT BAR",22.67000008,52.47,10.5,343,4.847,0
"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,PNUT BUTTER",44.29000092,64.69,2.599999905,463,10.411,0
"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON HONEY NUT OAT BAR",26.26000023,54.3,11.0,378,4.481,0
"SNACKS,M&M MARS,KUDOS WHL GRAIN BAR,M&M'S MILK CHOC",37.81000137,73.01,2.400000095,415,6.802,0
"FORM BAR,MASTERFOODS USA,COCOAVIA,CHOC ALMOND SNACK BAR",27.03000069,51.68,5.199999809,347,4.326,0
"Snacks, sweet potato chips",7.0,64.83,3.5,496,2.207,0
"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original",7.199999809,67.26,6.800000191,491,2.166,0
"SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL",0.540000021,55.71,9.899999619,527,6.904,0
"Form Bar, MASTERFOODS, SNCKRS MARATH Prot Perf Bar, Crml Nut",28.75,53.0,10.0,402,4.375,0
"Form Bar, MASTERFOODS, SNICKERS Marathon Energy Bar, all",28.70999908,50.3,6.699999809,386,4.753,0
"Formulated bar, POWER BAR, chocolate",30.06999969,69.63,5.699999809,363,1.32,0
"FORM BAR,MASTERFOODS USA,COCOAVIA,CHOC BLUEBERRY SNACK BAR",33.40000153,57.87,4.599999905,325,3.87,0
"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN SNACK,FRENCH ONION FLAVR",8.819999695,65.49,7.800000191,496,2.469,0
"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,HARVEST CHEDDAR",7.050000191,64.7,8.100000381,491,2.892,0
"PRETZELS,SOFT,UNSALTED",0.25,71.04,1.700000048,338,0.695,0
"Snacks, soy chips or crisps, salted",1.799999952,53.15,3.5,376,0.0,0
"POPCORN,MICROWAVE,REG (BUTTER) FLAVOR,MADE W/ PALM OIL",0.540000021,55.69,9.899999619,528,13.634,0
PLANTAIN CHIPS,0.0,57.32,4.199999809,559,9.412,0
"SNACKS,TORTILLA CHIPS,PLN,YEL CORN",0.970000029,67.31,4.699999809,492,2.462,0
"SOUP,EGG DROP,CHINESE RESTAURANT",0.0,4.29,0.0,27,0.166,1
"SOUP,HOT & SOUR,CHINESE RESTAURANT",0.419999987,4.35,0.0,39,0.229,1
"SOUP,WONTON,CHINESE RESTAURANT",0.340000004,5.25,0.0,32,0.062,1
"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,BF STEW - FULL",2.039999962,8.16,1.200000048,65,0.816,1
"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,BF STROGANOF -",1.220000029,7.35,1.600000024,102,1.633,1
"CAMPBELL,CAMPBELL'S CHUNKY,HEALTHY REQUEST BF BARLEY SOUP",1.220000029,8.57,2.0,57,0.408,1
"CAMPBELL'S CHNKY,HEALTHY REQUST MICROWAVBL ,CHICK NODLE SOUP",0.819999993,6.12,0.400000006,45,0.408,1
"CAMPBELL SOUPS,HLTHY RQST MCRWVBL BWL,GRLL CHICK SSAGE GMB",1.629999995,8.16,1.200000048,53,0.408,1
"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,HEALTHY REQUES",0.819999993,8.16,1.200000048,49,0.204,1
"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,RIGATONI & MEA",3.269999981,9.8,2.400000095,90,1.633,1
"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,TURKEY POT PIE",1.629999995,8.57,1.600000024,82,0.612,1
"CAMPBELL,CAMPBELL'S RED & WHITE,CHEDDAR CHS SOU",1.610000014,8.87,0.800000012,81,1.613,1
"CAMPBELL,CAMPBELL'S RED & WHITE,CHICK BARLEY W/",1.590000033,12.7,2.400000095,71,0.397,1
"CAMPBELL,CAMPBELL'S RED & WHITE,ITALIAN STYLE W",1.590000033,9.52,2.400000095,71,0.794,1
"CAMPBELL,CAMPBELL'S RED & WHITE,SHREK SHAPED PA",0.790000021,8.73,2.400000095,56,0.397,1
"CAMPBELL,CAMPBELL'S RED & WHITE,SOUPER SHAPES S",0.790000021,8.73,2.400000095,56,0.397,1
"CAMPBELL,CAMPBELL'S SEL MICROWAVEABLE BOWLS,HEA",1.220000029,6.12,0.800000012,49,0.408,1
"CAMPBELL,CAMPBELL'S SEL MICROWAVEABLE BOWLS,HEA",1.220000029,7.76,1.200000048,53,0.204,1
"CAMPBELL, SEL SOUP,HARVEST TOMATO W/ BASIL SOUP",4.079999924,7.35,0.400000006,33,0.0,1
"CAMPBELL,CAMPBELL'S SEL SOUP,ZESTY AZTECA MEATB",1.629999995,6.94,0.800000012,45,0.408,1
"CAMPBELL,CAMPBELL'S SEL SOUPS,HEALTHY REQUEST C",0.409999996,5.31,0.800000012,41,0.408,1
